기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,점포_수,유사_업종_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수
20241,A,골목상권,3110413,누원고등학교,CS100007,치킨전문점,1,1,0,0,0,0,0
20241,A,골목상권,3110415,수락산역 4번,CS100007,치킨전문점,5,13,15,2,8,1,8
20241,A,골목상권,3110416,노원초등학교,CS100007,치킨전문점,3,5,0,0,0,0,2
20241,A,골목상권,3110417,월계역 3번,CS100007,치킨전문점,1,5,40,2,20,1,4
20241,A,골목상권,3110419,수락산디자인거리,CS100007,치킨전문점,2,7,0,0,0,0,5
20241,A,골목상권,3110420,광운대역 1번,CS100007,치킨전문점,2,5,0,0,0,0,3
20241,A,골목상권,3110421,석계역 1번,CS100007,치킨전문점,2,5,0,0,0,0,3
20241,A,골목상권,3110423,석계역 2번,CS100007,치킨전문점,2,3,0,0,0,0,1
20241,A,골목상권,3110424,상계초등학교,CS100007,치킨전문점,4,12,0,0,0,0,8
20241,A,골목상권,3110425,계상초등학교,CS100007,치킨전문점,1,5,0,0,0,0,4
20241,A,골목상권,3110426,상계2동주민센터,CS100007,치킨전문점,3,7,0,0,0,0,4
20241,A,골목상권,3110427,노원 을지대학교병원,CS100007,치킨전문점,0,1,0,0,0,0,1
20241,A,골목상권,3110428,상계5동주민센터,CS100007,치킨전문점,1,7,0,0,0,0,6
20241,A,골목상권,3110429,공릉동 국수거리,CS100007,치킨전문점,1,8,0,0,0,0,7
20241,A,골목상권,3110430,중계초등학교,CS100007,치킨전문점,0,1,0,0,0,0,1
20241,A,골목상권,3110431,상계역,CS100007,치킨전문점,4,10,10,1,0,0,6
20241,A,골목상권,3110432,대진고등학교,CS100007,치킨전문점,1,3,0,0,0,0,2
20241,A,골목상권,3110433,공릉역 2번,CS100007,치킨전문점,4,5,0,0,0,0,1
20241,A,골목상권,3110434,태릉입구역 4번,CS100007,치킨전문점,2,3,0,0,0,0,1
20241,A,골목상권,3110435,서울과학기술대,CS100007,치킨전문점,0,3,0,0,0,0,3
20241,A,골목상권,3110436,상계제일중학교,CS100007,치킨전문점,1,1,0,0,0,0,0
20241,A,골목상권,3110437,당고개역 2번,CS100007,치킨전문점,3,3,0,0,0,0,0
20241,A,골목상권,3110438,경춘선숲길 우측,CS100007,치킨전문점,1,12,0,0,0,0,11
20241,A,골목상권,3110439,당고개역 5번,CS100007,치킨전문점,1,1,0,0,0,0,0
20241,A,골목상권,3110441,영신여고,CS100007,치킨전문점,3,6,0,0,17,1,3
20241,A,골목상권,3110443,수색역 1번,CS100007,치킨전문점,1,1,0,0,0,0,0
20241,A,골목상권,3110445,덕산중학교,CS100007,치킨전문점,0,1,0,0,0,0,1
20241,A,골목상권,3110446,내를건너서숲으로도서관,CS100007,치킨전문점,1,2,0,0,0,0,1
20241,A,골목상권,3110449,증산역 3번,CS100007,치킨전문점,0,2,0,0,0,0,2
20241,A,골목상권,3110450,시립서북병원,CS100007,치킨전문점,3,5,0,0,20,1,2
20241,A,골목상권,3110451,증산역 4번,CS100007,치킨전문점,3,4,0,0,0,0,1
20241,A,골목상권,3110452,새절역 3번,CS100007,치킨전문점,1,5,0,0,0,0,4
20241,A,골목상권,3110453,신사1동주민센터,CS100007,치킨전문점,1,2,0,0,0,0,1
20241,A,골목상권,3110454,선정중학교,CS100007,치킨전문점,2,4,25,1,25,1,2
20241,A,골목상권,3110455,역촌노인복지관,CS100007,치킨전문점,0,2,50,1,100,2,2
20241,A,골목상권,3110456,구산보건지소,CS100007,치킨전문점,3,7,0,0,0,0,4
20241,A,골목상권,3110457,예일여고,CS100007,치킨전문점,1,3,0,0,0,0,2
20241,A,골목상권,3110458,선일여고,CS100007,치킨전문점,1,5,20,1,20,1,4
20241,A,골목상권,3110459,응암역 2번,CS100007,치킨전문점,1,4,0,0,0,0,3
20241,A,골목상권,3110460,구산역 4번,CS100007,치킨전문점,2,4,0,0,25,1,2
20241,A,골목상권,3110461,새절역 2번,CS100007,치킨전문점,1,1,0,0,0,0,0
20241,A,골목상권,3110462,갈현건영아파트,CS100007,치킨전문점,1,3,0,0,0,0,2
20241,A,골목상권,3110463,응암3동주민센터,CS100007,치킨전문점,3,4,0,0,0,0,1
20241,A,골목상권,3110464,연신내역 5번,CS100007,치킨전문점,0,3,33,1,0,0,3
20241,A,골목상권,3110465,연신내역 7번,CS100007,치킨전문점,2,4,0,0,0,0,2
20241,A,골목상권,3110466,구산역 2번,CS100007,치킨전문점,0,0,0,0,0,1,0
20241,A,골목상권,3110467,은평요양병원,CS100007,치킨전문점,2,3,0,0,0,0,1
20241,A,골목상권,3110468,응암역 3번,CS100007,치킨전문점,4,9,0,0,11,1,5
20241,A,골목상권,3110469,응암정보도서관,CS100007,치킨전문점,5,7,14,1,0,0,2
20241,A,골목상권,3110470,신진과학기술고등학교,CS100007,치킨전문점,1,2,0,0,0,0,1
20241,A,골목상권,3110471,응암동우체국,CS100007,치킨전문점,2,2,0,0,0,0,0
20241,A,골목상권,3110472,연신내역 4번,CS100007,치킨전문점,2,3,0,0,0,0,1
20241,A,골목상권,3110473,구산역 1번,CS100007,치킨전문점,1,7,14,1,0,0,6
20241,A,골목상권,3110475,백련산해모로아파트,CS100007,치킨전문점,1,3,0,0,0,0,2
20241,A,골목상권,3110476,역촌역 2번,CS100007,치킨전문점,0,1,0,0,0,0,1
20241,A,골목상권,3110477,은평세무서,CS100007,치킨전문점,1,1,0,0,0,0,0
20241,A,골목상권,3110478,응암1동주민센터,CS100007,치킨전문점,1,1,0,0,0,0,0
20241,A,골목상권,3110479,연신내역 2번,CS100007,치킨전문점,0,1,0,0,0,0,1
20241,A,골목상권,3110481,불광역 7번,CS100007,치킨전문점,0,3,0,0,33,1,3
20241,A,골목상권,3110482,연신초등학교,CS100007,치킨전문점,2,2,0,0,0,0,0
20241,A,골목상권,3110483,연천초등학교,CS100007,치킨전문점,0,1,0,0,0,0,1
20241,A,골목상권,3110484,역촌역 3번,CS100007,치킨전문점,1,2,0,0,0,0,1
20241,A,골목상권,3110485,연신내우체국,CS100007,치킨전문점,1,3,0,0,0,0,2
20241,A,골목상권,3110486,은평구청,CS100007,치킨전문점,0,3,0,0,0,0,3
20241,A,골목상권,3110489,불광역 3번,CS100007,치킨전문점,1,1,0,0,0,0,0
20241,A,골목상권,3110490,녹번동근린공원,CS100007,치킨전문점,2,6,0,0,0,0,4
20241,A,골목상권,3110492,하나고등학교,CS100007,치킨전문점,0,1,0,0,0,0,1
20241,A,골목상권,3110493,북가좌초등학교,CS100007,치킨전문점,1,2,0,0,50,1,1
20241,A,골목상권,3110494,증산3교남측,CS100007,치킨전문점,1,1,0,0,0,0,0
20241,A,골목상권,3110495,북가좌2동주민센터,CS100007,치킨전문점,2,4,0,0,0,0,2
20241,A,골목상권,3110496,모래내우체국,CS100007,치킨전문점,3,4,0,0,0,0,1
20241,A,골목상권,3110498,증산역 1번,CS100007,치킨전문점,4,4,0,0,0,0,0
20241,A,골목상권,3110499,연가초등학교,CS100007,치킨전문점,1,3,0,0,0,0,2
20241,A,골목상권,3110502,남가좌파출소,CS100007,치킨전문점,3,7,14,1,14,1,4
20241,A,골목상권,3110503,명지대학교교회,CS100007,치킨전문점,1,7,14,1,0,0,6
20241,A,골목상권,3110507,명지대학교,CS100007,치킨전문점,4,10,0,0,20,2,6
20241,A,골목상권,3110509,연희대우아파트앞,CS100007,치킨전문점,1,4,0,0,0,0,3
20241,A,골목상권,3110510,홍연시장,CS100007,치킨전문점,3,3,0,0,0,0,0
20241,A,골목상권,3110511,연희초등학교,CS100007,치킨전문점,0,2,0,0,0,0,2
20241,A,골목상권,3110517,서대문소방서,CS100007,치킨전문점,0,1,0,0,0,0,1
20241,A,골목상권,3110519,서대문구보건소별관,CS100007,치킨전문점,1,1,0,0,0,0,0
20241,A,골목상권,3110520,경의중앙 신촌역,CS100007,치킨전문점,0,1,0,0,0,0,1
20241,A,골목상권,3110521,홍제역 4번,CS100007,치킨전문점,1,2,0,0,0,0,1
20241,A,골목상권,3110522,홍제역 3번,CS100007,치킨전문점,0,2,0,0,0,0,2
20241,A,골목상권,3110523,홍제성원아파트,CS100007,치킨전문점,2,2,0,0,0,0,0
20241,A,골목상권,3110525,홍은종합사회복지관,CS100007,치킨전문점,1,2,0,0,0,0,1
20241,A,골목상권,3110527,홍제역 2번,CS100007,치킨전문점,2,2,0,0,0,0,0
20241,A,골목상권,3110528,서울여자간호대학교,CS100007,치킨전문점,1,3,0,0,0,0,2
20241,A,골목상권,3110529,홍제3동주민센터,CS100007,치킨전문점,2,6,0,0,0,0,4
20241,A,골목상권,3110530,아현역 1번,CS100007,치킨전문점,0,1,0,0,0,0,1
20241,A,골목상권,3110532,아현역 2번,CS100007,치킨전문점,1,2,0,0,0,0,1
20241,A,골목상권,3110534,경기대학교,CS100007,치킨전문점,0,1,0,0,100,1,1
20241,A,골목상권,3110535,영천시장입구,CS100007,치킨전문점,1,4,0,0,0,0,3
20241,A,골목상권,3110536,돈의문센트레빌아파트입구,CS100007,치킨전문점,0,3,0,0,0,0,3
20241,A,골목상권,3110540,망원나들목체육관,CS100007,치킨전문점,1,3,33,1,0,0,2
20241,A,골목상권,3110541,동교초등학교,CS100007,치킨전문점,0,4,0,0,0,0,4
20241,A,골목상권,3110542,마포구청역 7번,CS100007,치킨전문점,4,4,0,0,0,0,0
20241,A,골목상권,3110544,망리단길,CS100007,치킨전문점,2,9,11,1,0,0,7
20241,A,골목상권,3110545,마포구청역 1번,CS100007,치킨전문점,1,4,0,0,0,0,3
20241,A,골목상권,3110546,양화대교북단,CS100007,치킨전문점,0,1,100,1,0,0,1
20241,A,골목상권,3110547,KB국민은행 망원동지점,CS100007,치킨전문점,1,6,0,0,0,0,5
20241,A,골목상권,3110548,마포구청역 4번,CS100007,치킨전문점,1,3,0,0,0,0,2
20241,A,골목상권,3110549,새터산,CS100007,치킨전문점,0,1,0,0,0,0,1
20241,A,골목상권,3110550,합정역 8번,CS100007,치킨전문점,0,4,0,0,0,0,4
20241,A,골목상권,3110551,성서초등학교,CS100007,치킨전문점,0,1,0,0,0,0,1
20241,A,골목상권,3110552,성미산체육관,CS100007,치킨전문점,2,2,0,0,0,0,0
20241,A,골목상권,3110553,가좌역 2번,CS100007,치킨전문점,1,4,0,0,0,0,3
20241,A,골목상권,3110554,망원역 1번,CS100007,치킨전문점,0,1,0,0,0,0,1
20241,A,골목상권,3110557,홍대부속여중고앞,CS100007,치킨전문점,0,5,0,0,0,0,5
20241,A,골목상권,3110558,경성고등학교,CS100007,치킨전문점,0,2,0,0,0,0,2
20241,A,골목상권,3110560,마포FM,CS100007,치킨전문점,1,1,0,0,0,0,0
20241,A,골목상권,3110563,상수역 3번,CS100007,치킨전문점,1,1,0,0,0,0,0
20241,A,골목상권,3110564,홍대입구역 3번,CS100007,치킨전문점,2,4,0,0,0,0,2
20241,A,골목상권,3110565,홍익대,CS100007,치킨전문점,0,1,0,0,0,0,1
20241,A,골목상권,3110566,경의선책거리,CS100007,치킨전문점,0,1,0,0,0,0,1
20241,A,골목상권,3110567,광흥창역 6번,CS100007,치킨전문점,0,2,0,0,0,0,2
20241,A,골목상권,3110568,광흥창역 1번,CS100007,치킨전문점,0,2,0,0,0,0,2
20241,A,골목상권,3110569,홍대땡땡거리,CS100007,치킨전문점,0,4,0,0,0,0,4
20241,A,골목상권,3110570,KB국민은행 서강지점,CS100007,치킨전문점,0,1,0,0,0,0,1
20241,A,골목상권,3110571,신수동주민센터,CS100007,치킨전문점,0,2,0,0,50,1,2
20241,A,골목상권,3110572,서강대역 1번,CS100007,치킨전문점,1,2,0,0,0,0,1
20241,A,골목상권,3110576,대흥역 3번,CS100007,치킨전문점,3,5,0,0,0,0,2
20241,A,골목상권,3110577,용강동주민센터,CS100007,치킨전문점,0,2,0,0,0,0,2
20241,A,골목상권,3110578,대흥역 2번,CS100007,치킨전문점,3,4,0,0,0,0,1
20241,A,골목상권,3110579,마포역 4번,CS100007,치킨전문점,2,3,0,0,0,0,1
20241,A,골목상권,3110580,양원초등학교,CS100007,치킨전문점,1,1,0,0,0,0,0
20241,A,골목상권,3110582,이대역 5번,CS100007,치킨전문점,1,2,0,0,0,0,1
20241,A,골목상권,3110583,공덕래미안3차아파트,CS100007,치킨전문점,0,1,0,0,0,0,1
20241,A,골목상권,3110584,아현역 4번,CS100007,치킨전문점,1,1,0,0,0,0,0
20241,A,골목상권,3110585,마포경찰서,CS100007,치킨전문점,0,2,0,0,0,0,2
20241,A,골목상권,3110586,서울서부지방법원,CS100007,치킨전문점,2,3,0,0,0,0,1
20241,A,골목상권,3110587,공덕동주민센터,CS100007,치킨전문점,0,4,75,3,0,0,4
20241,A,골목상권,3110588,한겨레신문사,CS100007,치킨전문점,2,4,0,0,0,0,2
20241,A,골목상권,3110590,만리재,CS100007,치킨전문점,0,1,0,0,0,0,1
20241,A,골목상권,3110591,충정로역 6번,CS100007,치킨전문점,1,2,0,0,0,0,1
20241,A,골목상권,3110593,신월3동주민센터,CS100007,치킨전문점,2,5,0,0,0,0,3
20241,A,골목상권,3110594,신월중학교,CS100007,치킨전문점,0,2,0,0,0,0,2
20241,A,골목상권,3110595,메디힐병원,CS100007,치킨전문점,1,3,0,0,0,0,2
20241,A,골목상권,3110596,서서울호수공원,CS100007,치킨전문점,0,1,0,0,0,0,1
20241,A,골목상권,3110597,신월1동주민센터,CS100007,치킨전문점,0,2,0,0,0,0,2
20241,A,골목상권,3110598,신월문화체육센터,CS100007,치킨전문점,1,7,0,0,0,0,6
20241,A,골목상권,3110600,신월7동주민센터,CS100007,치킨전문점,1,3,0,0,0,0,2
20241,A,골목상권,3110601,신월1동우편취급국,CS100007,치킨전문점,1,3,0,0,67,2,2
20241,A,골목상권,3110602,신월시영아파트중문,CS100007,치킨전문점,0,1,0,0,100,1,1
20241,A,골목상권,3110604,신월4동주민센터,CS100007,치킨전문점,0,2,50,1,50,1,2
20241,A,골목상권,3110605,목동센트럴아이파크앞,CS100007,치킨전문점,1,5,0,0,0,0,4
20241,A,골목상권,3110606,신한은행 신월동지점,CS100007,치킨전문점,4,6,0,0,0,0,2
20241,A,골목상권,3110607,금빛새마을금고본점,CS100007,치킨전문점,0,2,0,0,0,0,2
20241,A,골목상권,3110608,신월2동주민센터,CS100007,치킨전문점,2,2,0,0,0,0,0
20241,A,골목상권,3110612,신정역 5번,CS100007,치킨전문점,2,4,0,0,0,0,2
20241,A,골목상권,3110614,목동로데오거리,CS100007,치킨전문점,1,1,0,0,0,0,0
20241,A,골목상권,3110615,신서초등학교,CS100007,치킨전문점,1,2,0,0,0,0,1
20241,A,골목상권,3110617,등촌역 4번,CS100007,치킨전문점,1,1,0,0,0,0,0
20241,A,골목상권,3110618,강서고등학교,CS100007,치킨전문점,0,1,0,0,100,1,1
20241,A,골목상권,3110620,목동보건지소,CS100007,치킨전문점,2,9,33,3,22,2,7
20241,A,골목상권,3110622,달마을공원,CS100007,치킨전문점,0,1,0,0,0,0,1
20241,A,골목상권,3110625,신정2동주민센터,CS100007,치킨전문점,2,5,0,0,20,1,3
20241,A,골목상권,3110626,양화초등학교,CS100007,치킨전문점,0,1,0,0,0,0,1
20241,A,골목상권,3110627,신정롯데캐슬아파트,CS100007,치킨전문점,2,7,0,0,14,1,5
20241,A,골목상권,3110630,공항시장역 1번,CS100007,치킨전문점,2,3,0,0,0,0,1
20241,A,골목상권,3110631,방화초등학교,CS100007,치킨전문점,1,2,0,0,0,0,1
20241,A,골목상권,3110632,방화역 3번,CS100007,치킨전문점,2,6,0,0,0,0,4
20241,A,골목상권,3110633,개화산역 1번,CS100007,치킨전문점,1,3,0,0,0,0,2
20241,A,골목상권,3110634,송정역 3번,CS100007,치킨전문점,2,4,0,0,0,0,2
20241,A,골목상권,3110636,방화역 2번,CS100007,치킨전문점,0,1,0,0,0,0,1
20241,A,골목상권,3110638,신방화역 2번,CS100007,치킨전문점,6,14,0,0,0,0,8
20241,A,골목상권,3110639,신방화역 8번,CS100007,치킨전문점,0,2,50,1,0,0,2
20241,A,골목상권,3110640,방화역 1번,CS100007,치킨전문점,1,3,0,0,33,1,2
20241,A,골목상권,3110641,공항고등학교,CS100007,치킨전문점,0,2,0,0,0,0,2
20241,A,골목상권,3110643,강서구다솔마을,CS100007,치킨전문점,1,2,0,0,0,0,1
20241,A,골목상권,3110645,우장산역 4번,CS100007,치킨전문점,1,5,0,0,20,1,4
20241,A,골목상권,3110646,푸른들청소년도서관,CS100007,치킨전문점,8,10,0,0,0,0,2
20241,A,골목상권,3110647,화곡역 5번,CS100007,치킨전문점,0,4,0,0,0,0,4
20241,A,골목상권,3110648,양천향교역 7번,CS100007,치킨전문점,0,7,0,0,0,0,7
20241,A,골목상권,3110649,우장산역 1번,CS100007,치킨전문점,0,1,0,0,0,0,1
20241,A,골목상권,3110650,우장산힐스테이트,CS100007,치킨전문점,0,2,0,0,0,0,2
20241,A,골목상권,3110651,화원중학교,CS100007,치킨전문점,1,3,0,0,0,0,2
20241,A,골목상권,3110652,양천향교역 2번,CS100007,치킨전문점,1,3,0,0,0,0,2
20241,A,골목상권,3110653,화곡역 2번,CS100007,치킨전문점,2,4,25,1,0,0,2
20241,A,골목상권,3110654,까치산역 4번,CS100007,치킨전문점,3,10,0,0,10,1,7
20241,A,골목상권,3110655,발산역 5번,CS100007,치킨전문점,1,3,0,0,0,0,2
20241,A,골목상권,3110656,까치산역 3번,CS100007,치킨전문점,5,5,0,0,20,1,0
20241,A,골목상권,3110657,양천향교역 5번,CS100007,치킨전문점,1,4,0,0,0,0,3
20241,A,골목상권,3110658,화곡초등학교,CS100007,치킨전문점,0,2,0,0,0,0,2
20241,A,골목상권,3110659,화곡역 4번,CS100007,치킨전문점,3,5,0,0,0,0,2
20241,A,골목상권,3110660,등촌3동주민센터,CS100007,치킨전문점,3,8,0,0,0,0,5
20241,A,골목상권,3110661,강서새말어린이공원,CS100007,치킨전문점,0,2,100,2,0,0,2
20241,A,골목상권,3110662,까치산역 1번,CS100007,치킨전문점,4,8,0,0,0,0,4
20241,A,골목상권,3110664,강서구청옆,CS100007,치킨전문점,0,2,0,0,0,0,2
20241,A,골목상권,3110665,곰달래도서관,CS100007,치킨전문점,2,2,0,0,0,0,0
20241,A,골목상권,3110666,KC대학교,CS100007,치킨전문점,0,1,0,0,0,0,1
20241,A,골목상권,3110667,가양역 10번,CS100007,치킨전문점,1,3,0,0,0,0,2
20241,A,골목상권,3110668,화곡2동주민센터,CS100007,치킨전문점,1,7,0,0,0,0,6
20241,A,골목상권,3110669,화곡보람2차아파트,CS100007,치킨전문점,1,1,0,0,0,0,0
20241,A,골목상권,3110670,신곡초등학교,CS100007,치킨전문점,1,2,0,0,0,0,1
20241,A,골목상권,3110671,등촌1동주민센터,CS100007,치킨전문점,1,4,0,0,0,0,3
20241,A,골목상권,3110673,뜸부기어린이공원,CS100007,치킨전문점,0,3,0,0,0,0,3
20241,A,골목상권,3110674,강서구청가양동별관,CS100007,치킨전문점,0,2,0,0,0,0,2
20241,A,골목상권,3110675,화곡4동주민센터,CS100007,치킨전문점,1,2,0,0,50,1,1
20241,A,골목상권,3110680,온수역 5번(온수산업단지),CS100007,치킨전문점,0,2,0,0,0,0,2
20241,A,골목상권,3110681,온수역 1번,CS100007,치킨전문점,0,1,0,0,0,0,1
20241,A,골목상권,3110684,서울공연예술고등학교,CS100007,치킨전문점,1,1,0,0,0,0,0
20241,A,골목상권,3110686,수궁동주민센터,CS100007,치킨전문점,2,5,20,1,20,1,3
20241,A,골목상권,3110687,"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",CS100007,치킨전문점,0,1,0,0,0,0,1
20241,A,골목상권,3110688,오류지구대,CS100007,치킨전문점,0,0,0,0,0,2,0
20241,A,골목상권,3110689,오류동역 3번,CS100007,치킨전문점,1,2,0,0,0,0,1
20241,A,골목상권,3110690,오류2동버들시장,CS100007,치킨전문점,3,14,0,0,21,3,11
20241,A,골목상권,3110691,개봉중학교,CS100007,치킨전문점,0,1,0,0,100,1,1
20241,A,골목상권,3110694,세곡초등학교,CS100007,치킨전문점,1,4,0,0,25,1,3
20241,A,골목상권,3110695,개봉1동주민센터,CS100007,치킨전문점,3,10,10,1,0,0,7
20241,A,골목상권,3110697,개봉3동주민센터,CS100007,치킨전문점,1,1,0,0,0,0,0
20241,A,골목상권,3110698,개웅초등학교(개웅중학교),CS100007,치킨전문점,0,2,0,0,50,1,2
20241,A,골목상권,3110699,덕의초등학교,CS100007,치킨전문점,0,1,0,0,100,1,1
20241,A,골목상권,3110700,고척초등학교,CS100007,치킨전문점,0,0,0,0,0,1,0
20241,A,골목상권,3110701,고척동성당,CS100007,치킨전문점,2,3,0,0,0,0,1
